MMS ID (System Identifier),ISBN,OCLC (System Identifier),Author or Editor,Title,Publisher,Physical Description,Topical Subjects,Geographical Subjects,Personal Name Subjects,Corporate Body Subjects,Event/Conference Subjects,Title Subjects
991011479246104000,9780813069326,1280276058,"Ramsey, Sonya Yvette, author.",Bertha Maxwell-Roddey : a modern-day race woman and the power of Black leadership / Sonya Y. Ramsey.,"Gainesville : University Press of Florida, [2022]","xxiii, 375 pages : illustrations ; 23 cm",African American women college teachers--North Carolina--Charlotte--Biography; African American college teachers--North Carolina--Charlotte--Biography; African American women teachers--North Carolina--Charlotte--Biography; Discrimination in higher education--North Carolina--Charlotte--History; African American women--Education (Higher)--Biography.,,"Maxwell-Roddey, Bertha, 1930-",University of North Carolina at Charlotte--Faculty--Biography.;University of North Carolina at Charlotte.,,
991001853309704000,9783319189642,925497706,"Rasmussen, Lisa M., editor; Iltis, Ana Smith, editor; Cherry, Mark J., editor.","At the foundations of bioethics and biopolitics : critical essays on the thought of H. Tristram Engelhardt Jr. / Lisa M. Rasmussen, Ana Smith IItis, Mark J. Cherry, editors.","Cham : Springer, [2015]","xxiii, 284 pages : portrait ; 24 cm.",Bioethics; Biopolitics.,,"Engelhardt, H. Tristram (Hugo Tristram), Jr., 1941-2018",,,
991011319160804000,9780367334345,1176315268,"Rassel, Gary R. (Gary Raymond), 1944-, author.; Leland, Suzanne M., 1971- author; Mohr, Zachary, 1965- author; O'Sullivan, Elizabethann, author.","Research methods for public administrators / Gary Rassel, Suzanne Leland, Zachary Mohr, Elizabethann O'Sullivan.","New York : Routledge, 2021.","xvi, 536 pages : illustrations ; 26 cm",Public administration--Research--Methodology.,,,,,
991009265749704000,9781780230894,809978065,"Rauch, Alan, author.",Dolphin / Alan Rauch.,"London : Reaktion Books, 2014.",207 pages : illustrations (chiefly color) ; 19 cm.,Dolphins; Dolphins--Social aspects; Dolphins--Mythology; Dolphins in literature; Dolphins in art; Human-animal relationships; Animals and civilization.,,,,,
991011473141704000,9780367470753,1264722168,"Reason, Matthew, 1975- editor; Conner, Lynne, editor; Johanson, Katya, editor; Walmsley, Ben, editor.","Routledge companion to audiences and the performing arts / edited by Matthew Reason, Lynne Conner, Katya Johanson, and Ben Walmsley.","Abingdon, Oxon ; New York, NY : Routledge, Taylor & Francis Group, 2022.","xxi, 557 pages : illustrations (black and white) ; 25 cm.",Performing arts--Audiences.,,,,,
991010840050504000,9780198718413,1023498572,"Reeves, John C., author.; Reed, Annette Yoshiko, 1973- author.",Enoch from antiquity to the Middle Ages / John C. Reeves and Anette Yoshiko Reed.,"Oxford : Oxford University Press, 2018.",2 volumes ; 25 cm,Judaism; Christianity; Islam.,,,,,"Ethiopic book of Enoch--Criticism, interpretation, etc."
991000695109704000,345544013,880122426,"Reichs, Kathy, author.",Bones never lie : a novel / Kathy Reichs.,"New York : Bantam Books, [2014]",323 pages ; 25 cm.,"Brennan, Temperance (Fictitious character)--Fiction; Women forensic anthropologists--Fiction; Murder--Investigation--Fiction; Children--Crimes against--Fiction; Serial murderers--Fiction.",,,,,
991002617909704000,9780345544070,961007784,"Reichs, Kathy, author.",Two nights : a novel / Kathy Reichs.,"New York : Bantam Books, [2017]",324 pages ; 25 cm,Women private investigators--Fiction; Missing persons--Investigation--Fiction.,,,,,
991011321723404000,9781982144746,1224261217,"Reichs, Kathy, author.",The bone code / Kathy Reichs.,"Toronto, Ontario : Simon & Schuster Canada, 2021.",354 pages ; 24 cm.,Women forensic anthropologists--Fiction; Murder--Investigation--Fiction.,Charleston (S.C.)--Fiction.,"Brennan, Temperance (Fictitious character)--Fiction.",,,
991011256813904000,9781982138882,1103985402,"Reichs, Kathy, author.",A conspiracy of bones / Kathy Reichs.,"New York : Scribner, 2020.",342 pages ; 24 cm.,Forensic pathologists--Fiction; Women forensic anthropologists--Fiction; Murder--Investigation--Fiction.,Charlotte (N.C.)--Fiction.,"Brennan, Temperance (Fictitious character)--Fiction",,,
991000088859704000,9781595145307,854760719,"Reichs, Kathy, author.; Reichs, Brendan, author.",Exposure / Kathy Reichs and Brendan Reichs.,"New York, NY : G.P. Putnam's Sons, an imprint of Penguin Group (USA), [2014]",418 pages ; 24 cm.,Paranormal fiction; Science fiction; Young adult fiction.,South Carolina--Fiction.,,,,
991000452659704000,9781595144867,868410007,"Reichs, Kathy, author.; Reichs, Brendan, author.",Seizure / Kathy Reichs and Brendan Reichs.,"New York : Puffin Books, 2013, Â©2011.",491 pages ; 20 cm.,Treasure troves--Fiction; Virus diseases--Fiction; Fathers and daughters--Fiction; Adventure stories.,South Carolina--Fiction.,,,,
991001423799704000,9780345544049,906936578,"Reichs, Kathy.",Speaking in bones : a novel / Kathy Reichs.,"New York : Bantam Books, [2015]",302 pages ; 25 cm.,"Brennan, Temperance (Fictitious character)--Fiction; Women forensic anthropologists--Fiction.",,,,,
991008283759704000,9780099556862,731642416,"Reichs, Kathy.",Mortal remains / Kathy Reichs.,"London : Arrow, 2011, Â©2010.","xi, 361 pages ; 18 cm","Brennan, Temperance (Fictitious character)--Fiction; Medical examiners (Law)--Fiction; Women forensic anthropologists--Fiction; Murder--Investigation--Fiction.",,,,,
991000650499704000,9781595145284,878224718,"Reichs, Kathy.; Reichs, Brendan.",Terminal / Kathy Reichs and Brendan Reichs.,"New York, NY : G.P. Putnam's Sons, an imprint of Penguin Group (USA), [2015]",380 pages ; 24 cm.,Wolfdogs--Juvenile fiction; Virus diseases--Juvenile fiction; Single-parent families--Juvenile fiction; Fathers and daughters--Juvenile fiction.,South Carolina--Juvenile fiction.,,,,
991011102389604000,9781538119396,1085664073,"Reimer, Robert C. (Robert Charles), 1943-, author.; Reimer, Carol J., author.",Historical dictionary of German cinema / Robert C. Reimer and Carol J. Reimer.,"Lanham : Rowman & Littlefield, [2019]","xxxv, 499 pages, 10 unnumbered pages of plates ; 24 cm.",Motion pictures--Germany--Dictionaries.,,,,,
991011276983604000,9780820356754,1122692646,"Rich, Wilbur C., author.",The transformative city : Charlotte's takeoffs and landings / Wilbur C. Rich.,"Athens, Georgia : The University of Georgia Press, [2020]","xiv, 276 pages ; 23 cm",Economic development--North Carolina--Charlotte--History; City planning--North Carolina--Charlotte--History.,Charlotte (N.C.)--History.;Charlotte (N.C.)--Economic conditions.,,Charlotte-Douglas International Airport--History.;Charlotte-Douglas International Airport.,,
991011005489704000,3030015440,1050598946,"Rich, Wilbur C., editor.",Looking back on President Barack Obama's legacy : hope and change / Wilbur C. Rich,"Cham, Switzerland : Palgrave Macmillan, [2019]","xvii, 263 pages : illustrations (black and white) ; 21 cm",Presidents--United States--History.,United States--Politics and government--2009-2017.,"Obama, Barack H. (Barack Hussein), 1936-1982.",,,
991011257784904000,9781641137430,1107844191,"Richardson, Sonyia, editor; Lewis, Chance editor","Conquering academia : transparent experiences of diverse female doctoral students / edited by Sonyia C. Richardson, University of North Carolina at Charlotte, Chance W. Lewis, University of North Carolina at Charlotte.","Charlotte, NC : Information Age Publishing Inc, Inc., [2020]","x, 115 pages : illustrations ; 25 cm.",Women doctoral students--United States--Case studies; Sex differences in education--United States; Doctor of philosophy degree--United States.,,,,,
991000237969704000,9780814724637,859253175,"Robinson, Bryan E., author.","Chained to the desk : a guidebook for workaholics, their partners and children, and the clinicians who treat them / Bryan E. Robinson, PhD.","New York : New York University Press, [2014]","ix, pages : illustrations ; 24 cm",Workaholism; Workaholics--Family relationships.,,,,,
991011022587104000,9780062896018,1080339328,"Robinson, Bryan E., author.","#Chill : turn off your job and turn on your life / Bryan E. Robinson, Ph. D.","New York, NY : William Morrow, an imprint of HarperCollinsPublishers, [2019]","xiii, 335 pages : illustrations ; 19 cm",Stress management; Workaholism; Mindfulness (Psychology); Meditation--Therapeutic use.,,,,,
991001815009704000,9780739189399,922913651,"Robinson, Joanne Maguire, 1966-",Waiting in Christian traditions : balancing ideology and utopia / Joanne Maguire Robinson.,"Lanham : Lexington Books, [2016]","xix, 181 pages ; 24 cm",Time--Religious aspects--Christianity; Waiting (Philosophy); Philosophical theology; Ideology; Utopias.,,"RicÅ“ur, Paul",,,
991001037009704000,9780814332917,891609586,"Robinson, Julia Marie, author.","Race, religion, and the pulpit : Rev. Robert L. Bradby and the making of urban Detroit / Julia Marie Robinson.","Detroit : Wayne State University Press, [2015]","xiv, 200 pages, 8 unnumbered pages of plates : illustrations ; 24 cm.",African American Baptists--Michigan--Detroit--Biography; African American clergy--Michigan--Detroit--Biography; Baptists--United States--Clergy--Biography; African Americans--Michigan--Detroit--Religion; Civil rights--Religious aspects--Christianity; African American churches--History; Urban African Americans--History.,,"Bradby, Robert L","Second Baptist Church (Detroit, Mich.)--History.;Second Baptist Church (Detroit, Mich.)",,
991011010041604000,9780190689216,1029088066,"Rogelberg, Steven G., author.",The surprising science of meetings : how you can lead your team to peak performance / Steven G. Rogelberg.,"New York : Oxford University Press, [2019]","xii, 180 pages : illustrations ; 22 cm",Business communication; Meetings; Leadership.,,,,,
991011479246004000,9781487543488,1259442882,"Rowney, Matthew, author.","In common things : commerce, culture, and ecology in British Romantic literature / Matthew Rowney.","Toronto ; Buffalo ; London : University of Toronto Press, 2022.","x, 219 pages : illustrations (black and white) ; 24 cm",English literature--19th century--History and criticism; English literature--18th century--History and criticism; Ecology in literature; Commerce in literature; Culture in literature.,,,,,
991002471839704000,9781607325499,956775365,"Sabol, Steven, author.",The touch of civilization : comparing American and Russian internal colonization / Steve Sabol.,"Boulder, Colorado : University Press of Colorado, [2017]","xii, 298 pages : illustrations, maps ; 24 cm",Comparative civilization; Imperialism--History; Collective memory--Russia; Collective memory--United States; Dakota Indians--History; Kazakhs--History.,United States--Territorial expansion.;Russia--Territorial expansion.,,,,
991001950429704000,9463003355,932003133,"Saenz-Ludlow, Adalira, editor; Kadunz, Gert, editor.","Semiotics as a tool for learning mathematics : how to describe the construction, visualisation, and communication of mathematical concepts / edited by Adalira SaÌenz-Ludlow and Gert Kadunz.","Rotterdam, The Netherlands : Sense Publishers, [2016]","v, 225 pages : illustrations ; 24 cm.",Mathematics--Study and teaching; Semiotics.,,,,,
991002636019704000,9781438464992,961818324,"Salas, Spencer, 1968- editor; Portes, Pedro R., editor.",US Latinization : education and the new Latino South / edited by Spencer Salas and Pedro R. Portes.,"Albany : State University of New York Press, [2017]","xxiii, 301 pages : illustrations ; 24 cm",Hispanic Americans--Education--Southern States; Immigrants--Education--Southern States; Academic achievement--Southern States; Education--Southern States.,,,,,
991008714169704000,9780739150122,769419900,"Sanders, Mark, 1971-;Wisnewski, Jeremy.",Ethics and phenomenology / [edited by] Mark Sanders and J. Jeremy Wisnewski.,"Lanham, Md. : Lexington Books, Â©2012.","viii, 350 pages ; 24 cm",Phenomenology; Ethics.,,,,,
991011412842304000,9780367459109,1258042666,"Sauda, Eric, author.; Wessel, Ginette, author; Karduni, Alireza, author.","Social media and the contemporary city / Eric Sauda, Ginette Wessel, and Alireza Karduni.","New York : Routledge, Taylor & Francis Group, 2022.","xi, 175 pages : illustrations, maps ; 25 cm","Urbanization--Social aspects; Information technology--Social aspects; Social media--Political aspects; Sociology, Urban.",,,,,
991000567669704000,9781138791787,872635351,"Scheid, Teresa L., author.",Comprehensive care for HIV/AIDS : community-based strategies / Teresa L. Scheid.,"New York ; London : Routledge/Taylor & Francis Group, 2015.","xii, 126 pages ; 24 cm.",AIDS (Disease),,,,,
991011322769004000,9781978818750,1204267189,"Scheid, Theresa L., author.; Smith, S. Megan, author.",Ties that enable : community solidarity for people living with serious mental health problems / Teresa L. Scheid and S. Megan Smith.,"New Brunswick : Rutgers University Press, [2021]","ix, 138 pages : maps ; 24 cm",Mentally ill--Care; Mental illness; Community mental health services.,,,,,
991010945639204000,3319937065,1035514442,"Schmitz, Tony L., author.; Smith, K.Scott author.","Machining dynamics : frequency response to improved productivity / Tony L. Schmitz, K. Scott Smith.","Cham, Switzerland, Springer International, 2019.",x; 382 pages 24cm.,Machining; Machine-tools--Dynamics.,,,,,
991009579139704000,9781118582794,832260761,"Schroeder, Richard G.; Clark, Myrtle; Cathey, Jack M.","Financial accounting theory and analysis : text and cases / Richard G. Schroeder, University of North Carolina at Charlotte, Myrtle W. Clark, University of Kentucky, Jack M. Cathey, University of North Carolina at Charlotte.","Hoboken, NJ : Wiley, [2014]","ix, 662 pages : illustrations ; 23 cm","Accounting; Accounting--Problems, exercises, etc.",,,,,
991009848819704000,9780415676779,847600009,"Schwarz, Peter M. (Peter Martin), author.",Energy economics / Peter M. Schwarz.,"Abingdon, Oxon ; New York, NY : Routledge, 2018.","xxv, 405 pages ; 26 cm.",Energy consumption--Economic aspects; Energy development; Energy industries; Energy policy.,,,,,
991000743979704000,9781623966973,881207847,"Sealey-Ruiz, Yolanda; Lewis, Chance W. (Chance Wayne), 1972-;Toldson, Ivory L.","Teacher education and Black communities : implications for access, equity, and achievement / edited by Yolanda Sealey-Ruiz, Teachers College, Columbia University, Chance W. Lewis, the University of North Carolina at Charlotte, Ivory Toldson, Howard University.","Charlotte, NC : Information Age Publishing, Inc., [2014]","xviii, 332 pages : illustrations ; 24 cm.",African American teachers--Training of; African American teachers--In-service training; Teachers--Training of--United States; African Americans--Education.,,,,,
991011461714104000,9781496837981,1282007291,"Shealy, Daniel, editor.",Little Women at 150 / edited by Daniel Shealy.,"Jackson : University Press of Mississippi, 2022.","x, 216 pages ; 24 cm",Children's literature--19th century--History and criticism.,,"Alcott, Louisa May, 1832-1888. Little women; Alcott, Louisa May, 1832-1888--History and criticism",,,
991000571769704000,9780415533263,873033654,"Shields, Jennifer A. E.",Collage and architecture / Jennifer A.E. Shields.,"New York : Routledge/Taylor & Francis Group, 2014.","xi, 274 pages : illustrations (some color) ; 25 cm",Architectural design--Methodology; Collage.,,,,,
991001438609704000,9781607093527,907204956,"Shore, Rebecca, 1957-",Developing young minds : from conception to kindergarten / Rebecca Shore.,"Lanham : Rowman & Littlefield Publishing Group, Inc., [2015]","xxv, 247 pages : illustrations ; 23 cm","Early childhood education; Child development; Thought and thinking--Study and teaching (Early childhood); Cognition in children; Learning, Psychology of; Brain.",,,,,
991011265478304000,147585756X,1143617277,"Shore, Rebecca, 1957-, author.; Leahy, Maria Marsella, author; Medley, Joel E., 1975- author.","Changing to charter : how and why school leaders convert / Rebecca A. Shore, Maria M. Leahy, and Joel E. Medley.","Lanham, Maryland : Rowman & Littlefield, [2020]","x, 128 pages ; 24 cm",Charter schools--United States--Administration; Educational leadership--United States.,,,,,
991001434009704000,9780226300177,907147454,"Slap, Andrew L., editor; Towers, Frank, editor; Goldfield, David R., 1944- writer of foreword.",Confederate cities : the urban South during the Civil War era / edited by Andrew L. Slap and Frank Towers ; with a foreword by David Goldfield.,"Chicago : The University of Chicago Press, [2015]","xiii, 302 pages : illustrations ; 24 cm.",Urbanization--Confederate States of America--History--19th century; Cities and towns--Confederate States of America--History--19th century; Secession--Southern States.,"United States--History--Civil War, 1861-1865.",,,,
991000656789704000,9781625340863,878667519,"Smith, John David, 1949-","We ask only for even-handed justice : Black voices from Reconstruction, 1865-1877 / John David Smith.","Amherst : University of Massachusetts Press, [2014]","xv, 133 pages : illustrations ; 24 cm","African Americans--History--1863-1877--Sources--Juvenile literature; African Americans--Southern States--History--Sources--Juvenile literature; Reconstruction (U.S. history, 1865-1877)--Sources--Juvenile literature; African Americans--History--1863-1877--Sources; Reconstruction (U.S. history, 1865-1877)--Sources.",,,,,
991001928349704000,9781606352922,930364115,"Smith, John David, 1949- editor.",Interpreting American history : Reconstruction / edited by John David Smith.,"Kent, Ohio : The Kent State University Press, [2016]","xi, 243 pages ; 22 cm.","Reconstruction (U.S. history, 1865-1877)",Southern States--Politics and government--1865-1950.;Southern States--History--1865-1951.,,,,
991011325651204000,9780813181301,1196241385,"Smith, John David, 1949- editor; Arsenault, Raymond, editor.",The long Civil War : new explorations of America's enduring conflict / edited by John David Smith and Raymond Arsenault.,"Lexington, Kentucky : The University Press of Kentucky, [2021]",234 pages ; 24 cm.,,"United States--History--Civil War, 1861-1865--Influence.;United States--History--Civil War, 1861-1865--Social aspects.;United States--History--Civil War, 1861-1865--Historiography.",,,,
991011307489804000,9780367569198,1198557482,"Smith-Ruiz, Dorothy, author.; Kopak, Albert M., author.",Black families and recession in the United States : the enduring impact of the Great Recession of 2007-2009 / Dorothy Smith-Ruiz and Albert M. Kopak.,"Abingdon, Oxon ; New York, NY : Routledge, Taylor & Francis Group, 2021.","xiv, 119 pages: illustrations (black and white) ; 25 cm.",African Americans--Economic conditions--21st century; African Americans--Social conditions--21st century; African American families; Racism--United States--History; Recessions--United States--History--21st century.,United States--Economic conditions--2001-2009.;United States--Social conditions--1980-2020.;United States--Race relations.,,,,
991002553339704000,9781138674684,959200419,"Smith-Ruiz, Dorothy, editor; Clark, Sherri Lawson, editor; Watson, Marcia, editor.","Contemporary African American families : achievements, challenges, and empowerment strategies in the twenty-first century / edited by Dorothy Smith-Ruiz, Sherri Lawson Clark and Marcia J. Watson.","New York : Routledge, Taylor & Francis Group 2017.","xvi, 202 pages ; 24 cm.",African American families--Social conditions.,United States--Race relations.,,,,
991009356409704000,9780813561189,815757561,"Socolovsky, Maya, 1973-",Troubling Nationhood in U.S. Latina Literature : Explorations of Place and Belonging / Maya Socolovsky.,"New Brunswick, New Jersey : Rutgers University Press, [2013]","x, 244 pages ; 23 cm.","American literature--Hispanic American authors--History and criticism; American literature--Women authors--History and criticism; Hispanic American women--Intellectual life; Hispanic Americans in literature; Belonging (Social psychology); Identity (Psychology) in literature; National characteristics, Latin American, in literature.",,,,,
991011102389504000,9781492571254,1057732191,"Sofras, Pamela, author.",Dance composition basics / Pamela Anderson Sofras.,"Champaign, IL : Human Kinetics, [2020]","xvii, 156 pages : illustrations ; 28 cm",Choreography--Textbooks.,,,,,
991011316358104000,9780822946656,1191685255,"Soliz, Carmen, author.","Fields of revolution : agrarian reform and rural state formation in Bolivia, 1935-1964 / Carmen Soliz.","Pittsburgh, Pa. : University of Pittsburgh Press, [2021]","xiv, 266 pages : illustrations, map ; 24 cm.",Land reform--Bolivia--History--20th century; Nationalism--Bolivia--History--20th century.,Bolivia--Politics and government--20th century.,,Movimiento Nacionalista Revolucionario (Bolivia)--History--20th century.;Movimiento Nacionalista Revolucionario (Bolivia),,
991009835319704000,9781137365828,844074154,"Souffrant, Eddy M., 1959-","Identity, political freedom, and collective responsibility : the pillars and foundations of global ethics / Eddy M. Souffrant.","New York : Palgrave Macmillan, 2013.","xiv, 245 pages ; 23 cm.","Group identity; Liberty; Political science--Philosophy; Responsibility; Ethics, Modern--21st century.",,,,,
991011034158004000,178660468X,1048948192,"Souffrant, Eddy M., 1959-, author.",Global development ethics : a critique of global capitalism / Eddy M. Souffrant.,"London ; Lanham, Maryland : Rowman & Littlefield International, [2019]","x, 261 pages ; 23 cm",Economics--Moral and ethical aspects; Globalization--Moral and ethical aspects.,,,,,
991001929849704000,9781498740784,930462897,"Splinter, Robert, author.",Illustrated encyclopedia of applied and engineering physics / Robert Splinter.,"Boca Raton, FL : CRC Press, Taylor & Francis Group, [2017]",3 volumes ; 27 cm,Physics--Dictionaries.,,,,,
991002817999704000,9781284110111,972308950,"Stevens, Dennis J., author.","An introduction to American policing / Dennis J. Stevens, PhD, Managing Director, Justice Writers of America, Retired, University of North Carolina, Charlotte.","Burlington, MA : Jones & Bartlett Learning, [2018]",469 pages : illustrations ; 28 cm,Police--United States; Police administration--United States.,,,,,
991000147769704000,9780838911860,857141233,"Stickell, Lois, 1951- editor; Sanders, Bridgette, 1962- editor.","Making the most of your library career / edited by Lois Stickell, Bridgette Sanders.","Chicago : ALA Editions, American Library Association, 2014.","viii, 110 pages ; 23 cm",Library science--Vocational guidance--United States; Librarians--Employment--United States; Librarians--United States--Interviews; Career development.,,,,,
991002111499704000,9781496809186,943710126,"Stokes, Ashli Quesinberry, author.; Atkins-Sayre, Wendy, 1972- author.",Consuming identity : the role of food in redefining the South / Ashli Quesinberry Stokes and Wendy Atkins-Sayre.,"Jackson : University Press of Mississippi, [2016]","ix, 231 pages ; 24 cm","Food habits--Southern States; Cooking, American--Southern style; Food--Social aspects--Southern States; Identity (Psychology)--Social aspects--Southern States.",Southern States--Social life and customs.,,,,
991002671159704000,1938086171,962885282,"Strawn, Martha A., 1945- author, photographer.; 12$aMahony, William K.--At the threshold.","Across the threshold of India : art, women, and culture / photographs and text by Martha A. Strawn ; with introduction by Kapila Vatsyayan and Mark H. Sloan ; and a historical essay by William K. Mahony.","Staunton, VA : George F Thompson Publishing in association with the Center for the Study of Place and the Halsey Institute of Contemporary Art at the College of Charleston, [2016]",319 pages : illustrations (chiefly color) ; 31 cm,Hindu art--India; Hindu symbolism--Art; Women artists--India; Hinduism and culture--India; Art and photography--India.,,,,,
991001333429704000,9780190250607,903811582,"Sullivan, Shannon, 1967-",The physiology of sexist and racist oppression / Shannon Sullivan.,"Oxford ; New York : Oxford University Press, [2015]",202 pages ; 24 cm.,Human body (Philosophy); Human physiology--Philosophy; Sexism--Philosophy; Racism--Philosophy; Feminist theory.,,,,,
991011298089804000,9780810143302,1191663777,"Sullivan, Shannon, 1967- editor.",Thinking the US South : contemporary philosophy from Southern perspectives / edited by Shannon Sullivan.,"Evanston, Illinois : Northwestern University Press, 2021.","vii, 212 pages : illustrations ; 23 cm","Philosophy--Southern States; Philosophy, American.",Southern States--Intellectual life--21st century.,,,,
991011151583004000,9781509535286,1083930647,"Sullivan, Shannon, 1967-, author.",White privilege / Shannon Sullivan.,"Cambridge, UK ; Medford, MA : Polity Press, 2019.","v, 123 pages ; 20 cm.",White people--Race identity--United States; White people--United States--Psychology; Privilege (Social psychology)--United States.,United States--Race relations.,,,,
991011258441204000,3030479978,1151887572,"Tang, Wenwu, editors; Wang, Shaowen, editors.","High performance computing for geospatial applications / Wenwu Tang, Shaowen Wang, editors.","Cham, Switzerland : Springer, 2020.",296 pages : illustrations ; 25 cm.,High performance computing; Geospatial data--Computer processing.,,,,,
991002687989704000,9783319514628,964383684,"Tarnowska, Katarzyna A., author.; RasÌ, Zbigniew, author; Jastreboff, Pawel J., author.","Decision support system for diagnosis and treatment of hearing disorders : the case of tinnitus / Katarzyna A. Tarnowska, Zbigniew W. Ras, Pawel J. Jastreboff.","Cham, Switzerland : Springer, [2017]","x, 160 pages : illustrations ; 25 cm.",,,,,,
991011538088304000,9781438490830,1322367415,"Tarr, Clayton Carlyle, author.",Personation plots : identity fraud in Victorian sensation fiction / Clayton Carlyle Tarr.,"Albany : State University of New York Press, [2022]","xi, 253 pages  : illustrations ; 24 cm.",English fiction--19th century--History and criticism; False personation in literature; Sensationalism in literature; False personation--Great Britain--History--19th century.,,,,,
991010870484704000,9781138675049,1013937511,"Tedeschi, Richard G., author.","Posttraumatic growth : theory, research and applications / Richard G. Tedeschi [and three others].","New York, NY : Routledge, 2018.","viii, 256 pages ; 23 cm",Suffering; Posttraumatic growth; Life change events--Psychological aspects.,,,,,
991001977659704000,9781626254688,933567789,"Tedeschi, Richard G., author.; Moore, Bret A., author.","The posttraumatic growth workbook : coming through trauma wiser, stronger, and more resilient / Richard G. Tedeschi, PhD, and Bret A. Moore, PsyD, ABPP.","Oakland, CA : New Harbinger Publications, [2016]",170 pages ; 26 cm,,,,,,
991011124637804000,9781138645912,993601702,"Terry, W. Scott, author.","Learning and memory : basic principles, processes, and procedures / W. Scott Terry.","New York, NY : Routledge, 2018.","xvi, 410 pages : illustrations ; 27 cm","Learning, Psychology of; Memory.",,,,,
991002938809704000,9783319595092,985081226,"Thill, Jean-Claude editor; Dragicevic, Suzana editor.",Geocomputational Analysis and Modeling of Regional Systems.,"Cham, Switzerland Springer Nature 2018.",xi; 410 pages 26cm.,,,,,20$aGeoComputation (Conference),
991010874257804000,9783642378959,841892163,"Thill, Jean-Claude, editor.","Spatial analysis and location modeling in urban and regional systems / Jean-Claude Thill, editor.","Berlin, Germany : Springer, [2018]","vi, 387 pages : illustrations (some color) ; 24 cm.",Geographic information systems.,,,,,
991011256480204000,3030436926,1142001858,"Thill, Jean-Claude, editor.","Innovations in urban and regional systems : contributions from GIS&T, spatial analysis and location modeling / Jean-Claude Thill, editor.","Cham : Springer, 2020.",472 pages : illustrations ; 25 cm,Regional planning; Space in economics; Application software; Economic development; Urban geography.,,,,,
991011529550404000,9781648029394,1338655188,"Thomas, Stephanie (Professor of education) editor; Lee, Shanique J., editor; Lewis, Chance W. (Chance Wayne), 1972- editor.","Economic, political and legal solutions to critical issues in urban education and implications for teacher preparation / edited by Stephanie Thomas, Shanique J. Lee, Chance W. Lewis.","Charlotte, NC : Information Age Publishing, Inc., [2022]","xvii, 196 pages : illustrations ; 24 cm.","Education, Urban--United States; Teachers--Training of--United States.",,,,,
991010872592004000,821423118,1005849983,"Thorsheim, Peter, author.","Inventing pollution : coal, smoke, and culture in Britain since 1800 / Peter Thorsheim, with a new preface by the author.","Athens : Ohio University Press, 2018.",307 pages : illustrations ; 23 cm.,Smoke prevention--Great Britain--History; Environmentalism--Great Britain--History; Air--Pollution--Social aspects--Great Britain--History; Coal--Combustion--Health aspects--Great Britain--History.,,,,,
991002343669704000,9781137594419,951761226,"Tian, Weidong, editor.","Commercial banking risk management : regulation in the wake of the financial crisis / Weidong Tian, editor.","New York, NY, U.S.A. : Palgrave Macmillan, [2017]","xxvii, 429 pages : illustrations ; 22 cm",Banks and banking--Risk management; Banking law.,,,,,
991009510639704000,9780813348414,827528894,"Tong, Rosemarie.","Feminist thought : a more comprehensive introduction / Rosemarie Tong, University of North Carolina, Charlotte ; with a special contribution by Tina Fernandes Botts, University of North Carolina, Charlotte.","Boulder : Westview Press, [2014]","xi, 428 pages ; 24 cm",Feminist theory.,,,,,
991011256479804000,1793601305,1120789498,"Toscano, Aaron A., author.",Video games and American culture : how ideology influences virtual worlds / Aaron A. Toscano.,"Lanham, Maryland : Lexington Books, [2020]","xi, 149 pages : illustrations ; 24 cm",Video games--Social aspects--United States; Popular culture--United States.,United States--Civilization.,,,,
991002289339704000,9781305507142,950243675,"Tucker, Irvin B.","Macroeconomics for today / Irvin B. Tucker, University of North Carolina Charlotte.","Boston, MA, USA : Cengage Learning, [2017]","xxx, 607 pages : illustrations ; 26 cm",Macroeconomics.,United States--Economic conditions--21st century.,,,,
991011535084204000,9780357720936,1314332583,"Tucker, Irvin B., author.",Economics for today / Irvin B. Tucker.,"Boston, MA : Cengage Learning Inc., 2022","xxiv, 854 pages : color illustrations ; 27cm",Economics.,United States--Economic conditions--21st century.,,,,
991011023340004000,9781337613057,1064517989,"Tucker, Irvin B., author.",Macroeconomics for today / Irvin B. Tucker.,"Boston, MA : Cengage, [2019]","xxix, 606 pages : illustrations ; 26 cm",Macroeconomics.,United States--Economic conditions--21st century.,,,,
991011535084104000,9780357720806,1290431586,"Tucker, Irvin B., author.","Survey of economics / Irvin B. Tucker, University of North Carolina at Charlotte.","Australia ; Boston, MA : Cengage, 2022.","xxiii, 696 pages : color illustrations ; 26 cm",Economics.,,,,,
991011540392004000,357721098,1290430898,"Tucker, Irvin B., author.","Macroeconomics for today / Irvin B. Tuck, University of North Carolina Charlotte.","Boston, MA : Cengage, 2022.","580 pages : illustrations, cm",Macroeconomics.,United States--Economic conditions--21st century.,,,,
991010879285204000,9781337613040,1050869728,"Tucker, Irvin B., author.",Economics for today / Irvin B. Tucker.,"Boston, MA : Cengage Learning Inc., [2019]","xxxi, 892 pages ; 27 cm",Economics.,,,,,
991011022587004000,9781337613064,1064922588,"Tucker, Irvin B., author.",Microeconomics for today / Irvin B. Tucker.,"Boston : Cengage, [2019]","xxix, 522 pages : illustrations ; 26 cm",Microeconomics.,United States--Economic conditions.,,,,
